Date,Weekday,Month,Last trading day of month,First trading day of month,End of Quarter,Closes down 1d,Closes up in a row 2d,Closes up in a row 3d,Closes up in a row 4d,Closes up in a row 5d,Closes up in a row 5d S(1d),Closes down in a row 2d,Closes down in a row 3d,Closes down in a row 4d,Closes down in a row 5d,Day,Daily return,Lowest volume 5d,Daily return 5d,OPEX week,Tomorrow is OPEX Friday,Today is OPEX Friday,Before OPEX week,Highest closing price of the month,Daily return S(1d),First trading day of month S(1d),Thursday before Labor Day,Friday before Labor Day,Friday before Columbus Day,Thursday before Pres Day,Closes high 4d,Closes low 5d,Closes low 5d S(1d),Closes low 5d U(10d),Closes high 5d,Closes high 7d S(1d),Closes low 7d,Closes low 8d,Intraday high 10d,Closes high 10d,Closes low 10d,Closes high 10d S(1d),Closes low 10d U(5d),Intraday low 10d S(1d),Closes low 10d S(1d),Closes up low 10d,Closes up low 20d,Intraday low 20d,Intraday high 20d,Closes low 20d S(1d),Closes low 20d S(2d),Highest close 20d,Highest close 20d S(1d),Intraday low 20d S(1d),Closes high 20d,Closes low 50d,Closes high 50d,Closes low 50d S(1d),Closes low 50d S(4d),Closes high 50d U(10d),Closes high 50d S(1d),Closes high 50d S(2d),Closes high 50d S(3d),Closes high 50d S(5d),Intraday high 50d,Closes up SMA 200,Closes up SMA 10,Closes up SMA 10 S(1d),Crosses down SMA 50,RSI 2d closes down 2,RSI 2d closes up 85,RSI 2d closes up 90,RSI 2d crosses over 99,RSI 2d crosses down 5 S(1d),ADX 14d closes up 20,Closes up 2pct 3d,Closes up 2pct 1d,Closes range down 1pct 1d,Closes down 1.75pct 1d S(1d),Closes up 5d,Closes up 20d,Bullish,Unfulfilled gap up,Unfulfilled gap down,Gap down 1d,Gap up 1pct 1d,Closes top 10pct,Closes top 15pct,Closes top 25pct,Closes bottom 10pct,Closes bottom 15pct,Closes bottom 25pct,Gap down in a row 5d,Higher high 1d,Lower low 1d,Higher high S(1d),Lower low S(1d),Unfulfilled gap up S(1d),Unfulfilled gap down S(1d),Unfulfilled gap up in a row 3d,Unfulfilled gap down in a row 2d,Gap down 0.5pct,Gap down 1d S(1d),Closes down 1d S(1d),Inside,Outside,Inside S(1d),Outside S(1d),Closes down 1pct 1d S(5d),Closes up open 1pct,Closes down 3d,Closes down 7d,Closes in top 10pct 10d,Closes up 0.25pct 1d,Lowest range 10d,Lowest range 60d,Highest range 10d S(1d),Opens down low 1d,Closes up high 1d,Falls 1.5X ATR 20d S(1d),Worst 1d decline 10d,Closes bottom 25pct in a row 4d,Closes up SMA5 in a row 10d,Rally in 10d,Rate of decline slowed in a row 2d,Biggest decline 4d,Lower HLC in a row 3d,Closes down 1pct in a row 3d
2010-12-29,Wed,12,False,False,False,False,True,True,False,False,False,False,False,False,False,29,0.07152507351189108,False,0.4226812345482056,False,False,False,False,False,0.1432550736171878,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,1.1599999999999966,False,False,False,False,False,False,False,False,False,False,False
2010-12-30,Thu,12,False,False,False,True,False,False,False,False,False,False,False,False,False,30,-0.15883100381194337,False,-0.04770233741453467,False,False,False,False,False,0.07152507351189108,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,1.1599999999999966,True,False,False,False,False,False,False,False,True,False,False
2010-12-31,Fri,12,True,False,True,False,False,False,False,False,False,False,False,False,False,31,0.02386255170219176,False,0.11942675159235527,False,False,False,False,False,-0.15883100381194337,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,0.0,0.0,1.1599999999999966,False,False,False,False,False,False,False,False,False,False,False
2011-01-03,Mon,1,False,True,False,False,True,False,False,False,False,False,False,False,False,3,1.0337972166998055,False,1.114206128133688,False,False,False,False,False,0.02386255170219176,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.9200000000000017,False,True,False,False,False,False,False,False,False,False,False
2011-01-04,Tue,1,False,False,False,True,False,False,False,False,False,False,False,False,False,4,-0.055096418732780705,False,0.9139314948740429,False,False,False,False,False,1.0337972166998055,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.0,0.0,1.8999999999999915,False,False,False,False,False,False,False,False,False,False,False
2011-01-05,Wed,1,False,False,False,False,False,False,False,False,False,False,False,False,False,5,0.5197668924240118,False,1.3659466327827108,False,False,False,False,False,-0.055096418732780705,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.0,0.0,1.8999999999999915,False,True,False,False,False,False,False,False,False,False,False
2011-01-06,Thu,1,False,False,False,True,False,False,False,False,False,False,False,False,False,6,-0.19586336571607577,False,1.3283487114222003,False,False,False,False,False,0.5197668924240118,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,1.8999999999999915,False,False,False,True,False,False,False,False,True,False,False
2011-01-07,Fri,1,False,False,False,True,False,False,False,False,False,True,False,False,False,7,-0.19624774315095683,False,1.1053677932405526,False,False,False,False,False,-0.19586336571607577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.29999999999999716,0.0,1.8999999999999915,False,False,False,True,False,False,False,False,True,False,False
2011-01-10,Mon,1,False,False,False,True,False,False,False,False,False,True,True,False,False,10,-0.1258455246185286,True,-0.055096418732780705,False,False,False,True,False,-0.19624774315095683,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,0.29999999999999716,0.0,1.8999999999999915,False,False,False,False,False,False,False,True,False,False,False
2011-01-11,Tue,1,False,False,False,False,False,False,False,False,False,False,False,False,False,11,0.35438651756183326,True,0.35438651756183326,False,False,False,True,False,-0.1258455246185286,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,0.29999999999999716,0.0,1.8999999999999915,False,True,False,False,False,False,False,False,False,False,False
2011-01-12,Wed,1,False,False,False,False,True,False,False,False,False,False,False,False,False,12,0.9024562504904798,True,0.73644625509246,False,False,False,True,False,0.35438651756183326,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5400000000000063,0.0,1.8999999999999915,False,True,False,False,False,False,False,False,False,False,False
2011-01-13,Thu,1,False,False,False,True,False,False,False,False,False,False,False,False,False,13,-0.163322445170333,False,0.769291153151741,False,False,False,True,False,0.9024562504904798,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5400000000000063,0.0,1.8999999999999915,False,False,False,False,False,False,False,False,True,False,False
2011-01-14,Fri,1,False,False,False,False,False,False,False,False,False,False,False,False,False,14,0.7244683337228386,True,1.698914582350164,False,False,False,True,False,-0.163322445170333,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0.0,0.0,1.8999999999999915,False,True,False,False,False,False,False,False,False,False,False
2011-01-18,Tue,1,False,False,False,False,True,False,False,False,False,False,False,False,False,18,0.1701469450889448,False,2.0003150102378298,True,False,False,False,False,0.7244683337228386,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.0,0.0,1.8999999999999915,True,True,False,False,False,False,False,False,False,False,False
2011-01-19,Wed,1,False,False,False,True,False,False,False,False,False,False,False,False,False,19,-0.9805435453984046,False,0.6434905438279737,True,False,False,False,False,0.1701469450889448,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.0,0.0,1.6199999999999903,False,False,False,True,False,False,False,False,True,False,False
2011-01-20,Thu,1,False,False,False,True,False,False,False,False,False,True,False,False,False,20,-0.13255360623780632,False,-0.38886296469123893,True,True,False,False,False,-0.9805435453984046,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,0.0,0.0,1.6299999999999955,False,False,False,False,False,False,False,True,False,False,False
2011-01-21,Fri,1,False,False,False,False,False,False,False,False,False,False,False,False,False,21,0.22642098688319123,False,0.0,True,False,True,False,False,-0.13255360623780632,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,0.0,0.0,1.6299999999999955,False,False,False,False,False,False,False,False,False,False,False
2011-01-24,Mon,1,False,False,False,False,True,False,False,False,False,False,False,False,False,24,0.5686686920620021,True,-0.15467904098995788,False,False,False,False,False,0.22642098688319123,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.6299999999999955,False,False,False,False,False,False,False,False,False,False,False
2011-01-25,Tue,1,False,False,False,False,True,True,False,False,False,False,False,False,False,25,0.05422153369480931,False,-0.27022853613343223,False,False,False,False,False,0.5686686920620021,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.0,0.0,1.6299999999999955,False,False,False,False,False,False,False,False,False,False,False
2011-01-26,Wed,1,False,False,False,False,True,True,True,False,False,False,False,False,False,26,0.3870867848571713,False,1.1072124756335233,False,False,False,False,False,0.05422153369480931,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.6299999999999955,False,True,False,False,False,False,False,False,False,False,False
2011-01-27,Thu,1,False,False,False,False,True,True,True,True,False,False,False,False,False,27,0.2467802884244863,False,1.4912554653341736,False,False,False,False,False,0.3870867848571713,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.0,0.0,1.6299999999999955,False,False,False,False,False,False,False,False,False,False,False
2011-01-28,Fri,1,False,False,False,True,False,False,False,False,True,False,False,False,False,28,-1.746288176013544,False,-0.5063488353976853,False,False,False,False,False,0.2467802884244863,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,0.0,0.0,1.6299999999999955,False,False,True,True,False,False,False,False,True,False,False
2011-01-31,Mon,1,True,False,False,False,False,False,False,False,False,False,False,False,False,31,0.7516442217350594,False,-0.32532920216885586,False,False,False,False,False,-1.746288176013544,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,0.6099999999999852,0.0,2.839999999999989,False,False,False,False,False,False,False,False,False,False,False
2011-02-01,Tue,2,False,True,False,False,True,False,False,False,False,False,False,False,False,1,1.6008703761268173,False,1.2154525044515196,False,False,False,False,False,0.7516442217350594,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.7400000000000091,0.0,2.839999999999989,False,True,False,False,False,False,False,False,False,False,False
2011-02-02,Wed,2,False,False,False,True,False,False,False,False,False,False,False,False,False,2,-0.1988679822548689,True,0.6246626050744108,False,False,False,False,False,1.6008703761268173,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5099999999999909,0.0,2.839999999999989,False,False,False,False,False,False,False,False,False,False,False
2011-02-03,Thu,2,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0.21459227467810482,False,0.5923532579429125,False,False,False,False,False,-0.1988679822548689,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,0.5099999999999909,0.0,2.839999999999989,True,False,False,False,False,False,False,False,False,False,False
2011-02-04,Fri,2,False,False,False,False,True,False,False,False,False,False,False,False,False,4,0.3135515448149162,False,2.7012214218603114,False,False,False,False,False,0.21459227467810482,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.5099999999999909,0.0,2.839999999999989,False,True,False,False,False,False,False,False,False,False,False
2011-02-07,Mon,2,False,False,False,False,True,True,False,False,False,False,False,False,False,7,0.6327666387131226,True,2.580043518806341,False,False,False,False,False,0.3135515448149162,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,False,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5099999999999909,0.0,2.839999999999989,False,True,False,False,False,False,False,False,False,False,False
2011-02-08,Tue,2,False,False,False,False,True,True,True,False,False,False,False,False,False,8,0.44696969696969013,False,1.4150221814287933,False,False,False,True,False,0.6327666387131226,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5099999999999909,0.0,2.839999999999989,False,True,False,False,False,False,False,False,False,False,False
2011-02-09,Wed,2,False,False,False,True,False,False,False,False,False,False,False,False,False,9,-0.20363526661136833,False,1.4101778050275904,False,False,False,True,False,0.44696969696969013,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.5099999999999909,0.0,2.839999999999989,False,False,False,False,False,False,False,False,True,False,False
2011-02-10,Thu,2,False,False,False,False,False,False,False,False,False,False,False,False,False,10,0.007557436517546812,False,1.2006729886815615,False,False,False,True,False,-0.20363526661136833,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,0.5099999999999909,0.0,2.839999999999989,True,False,False,False,False,False,False,False,False,False,False
2011-02-11,Fri,2,False,False,False,False,True,False,False,False,False,False,False,False,False,11,0.619662963802603,False,1.5094914995807063,False,False,False,True,False,0.007557436517546812,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.5099999999999909,0.0,2.839999999999989,False,True,False,False,False,False,False,False,False,False,False
2011-02-14,Mon,2,False,False,False,False,True,True,False,False,False,False,False,False,False,14,0.2102891475779245,True,1.0833333333333472,False,False,False,True,False,0.619662963802603,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,0.5099999999999909,0.0,1.5900000000000034,False,True,False,False,False,True,False,False,False,False,False
2011-02-15,Tue,2,False,False,False,True,False,False,False,False,False,False,False,False,False,15,-0.29228809113394094,False,0.3393921110189213,True,False,False,False,False,0.2102891475779245,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.5099999999999909,0.0,1.5900000000000034,False,False,False,True,False,True,False,False,True,False,False
2011-02-16,Wed,2,False,False,False,False,False,False,False,False,False,False,False,False,False,16,0.5862898376428172,False,1.133615477629979,True,False,False,False,False,-0.29228809113394094,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,0.5600000000000023,0.0,1.509999999999991,False,True,False,False,False,True,False,False,False,False,False
2011-02-17,Thu,2,False,False,False,False,True,False,False,False,False,False,False,False,False,17,0.29890898221491824,False,1.4282475629108893,True,True,False,False,False,0.5862898376428172,False,False,False,False,True,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5600000000000023,0.0,1.509999999999991,False,True,False,False,False,True,False,False,False,False,False
2011-02-18,Fri,2,False,False,False,False,True,True,False,False,False,False,False,False,False,18,0.2607659067203061,True,1.0664663912880012,True,False,True,False,False,0.29890898221491824,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,1.509999999999991,False,True,False,False,False,True,False,False,False,False,False
2011-02-22,Tue,2,False,False,False,True,False,False,False,False,False,False,False,False,False,22,-2.0584082633573475,False,-1.2216143296110316,False,False,False,False,False,0.2607659067203061,False,False,False,False,False,False,True,False,True,False,True,True,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,0.0,0.0,1.509999999999991,True,False,True,True,False,False,False,False,True,False,False
2011-02-23,Wed,2,False,False,False,True,False,False,False,False,False,True,False,False,False,23,-0.5993930197268793,False,-1.5258568851473253,False,False,False,False,False,-2.0584082633573475,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,0.0,0.0,2.380000000000024,False,False,False,False,False,False,False,True,False,False,False
2011-02-24,Thu,2,False,False,False,True,False,False,False,False,False,True,True,False,False,24,-0.06869704602702198,False,-2.167090121058146,False,False,False,False,False,-0.5993930197268793,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,0.0,0.0,2.380000000000024,False,False,False,False,False,False,False,True,False,True,False
2011-02-25,Fri,2,False,False,False,False,False,False,False,False,False,False,False,False,False,25,1.0693553315001658,False,-1.415586350767406,False,False,False,False,False,-0.06869704602702198,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0.0,0.0,2.380000000000024,False,True,False,False,False,False,False,False,False,False,False
2011-02-28,Mon,2,True,False,False,False,True,False,False,False,False,False,False,False,False,28,0.6272672309552751,False,-1.055212900349256,False,False,False,False,False,1.0693553315001658,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.0,2.380000000000024,False,True,False,False,False,False,False,False,False,False,False
